total_accuracy,f1_whisper,recall_whisper,clf_label,total_samples,positives,negatives,nearMiss_ratio,nearMiss_samples,total_features,test_size_ratio,folds,kfold_repeats,sampling_repeats,n_mfcc_amount,model_name,model_info,userInput
0.7917361111111111,0.8133594877344876,0.8899999999999999,whisper,54,27,27,10,0,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-18
0.7635416666666666,0.7919901626151626,0.8843749999999999,whisper,54,27,27,10,0,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-18
0.5,0.22110576923076922,0.32562500000000005,whisper,54,27,27,10,0,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-18
0.7715277777777778,0.7857530663780665,0.835,whisper,54,27,27,10,0,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-18
0.6534374999999999,0.6341910173160172,0.64625,whisper,54,27,27,10,0,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-18
0.7613194444444445,0.7346212121212121,0.7112499999999999,whisper,54,27,27,10,0,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-18
0.7825694444444444,0.7753562409812411,0.793125,whisper,54,27,27,10,0,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-18
0.7852083333333334,0.7834922716172716,0.799375,whisper,54,27,27,10,0,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-18
0.7686111111111111,0.7754897186147186,0.82,whisper,54,27,27,10,0,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-18
0.8565625,0.8686932511932512,0.92875,whisper,54,27,27,20,0,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-18
0.6649305555555556,0.6582918470418471,0.6862499999999998,whisper,54,27,27,20,0,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-18
0.7347222222222222,0.7611040348540349,0.8400000000000001,whisper,54,27,27,20,0,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-18
0.721111111111111,0.7408827283827284,0.8025,whisper,54,27,27,20,0,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-18
0.5204166666666667,0.42560356310356307,0.6074999999999999,whisper,54,27,27,20,0,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-18
0.7874305555555555,0.7979676573426575,0.8256249999999999,whisper,54,27,27,20,0,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-18
0.6399652777777778,0.6401452713952714,0.67625,whisper,54,27,27,20,0,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-18
0.7448611111111111,0.7134720140970141,0.70125,whisper,54,27,27,20,0,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-18
0.7216319444444445,0.7294968226218226,0.765,whisper,54,27,27,20,0,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-18
0.7000694444444444,0.7105803224553223,0.74125,whisper,54,27,27,20,0,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-18
0.7908680555555556,0.7920013320013319,0.8287499999999999,whisper,54,27,27,20,0,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-18
0.8961805555555555,0.9068831168831168,0.9493750000000001,whisper,54,27,27,40,0,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-18
0.7167013888888889,0.7123423104673104,0.7481249999999999,whisper,54,27,27,40,0,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-18
0.7208680555555556,0.7676409701409701,0.9068749999999999,whisper,54,27,27,40,0,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-18
0.7911458333333333,0.7962087912087912,0.829375,whisper,54,27,27,40,0,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-18
0.5219444444444444,0.3353448634698635,0.473125,whisper,54,27,27,40,0,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-18
0.7974652777777778,0.796937715062715,0.8274999999999999,whisper,54,27,27,40,0,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-18
0.7365277777777779,0.728794191919192,0.7568750000000001,whisper,54,27,27,40,0,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-18
0.7451736111111111,0.7095734126984127,0.6875,whisper,54,27,27,40,0,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-18
0.7856597222222222,0.7828882922632923,0.799375,whisper,54,27,27,40,0,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-18
0.7822222222222222,0.7773151154401154,0.8018749999999999,whisper,54,27,27,40,0,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-18
0.8124652777777779,0.813595362970363,0.81875,whisper,54,27,27,40,0,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-18
0.8973958333333334,0.9065282634032634,0.9450000000000001,whisper,54,27,27,60,0,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-18
0.7378124999999999,0.738473124098124,0.77625,whisper,54,27,27,60,0,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-18
0.7035763888888888,0.7470285270285271,0.8700000000000001,whisper,54,27,27,60,0,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-18
0.8251736111111112,0.8309830447330449,0.87375,whisper,54,27,27,60,0,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-18
0.5362847222222222,0.41678293928293925,0.56,whisper,54,27,27,60,0,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-18
0.7771180555555555,0.7787373737373737,0.8143750000000001,whisper,54,27,27,60,0,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-18
0.7455555555555555,0.7270589826839826,0.734375,whisper,54,27,27,60,0,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-18
0.6969791666666666,0.6659559884559884,0.645,whisper,54,27,27,60,0,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-18
0.7303125,0.7362135780885781,0.77125,whisper,54,27,27,60,0,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-18
0.7159027777777778,0.7179983211233211,0.760625,whisper,54,27,27,60,0,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-18
0.775798611111111,0.7774820318570319,0.7975000000000001,whisper,54,27,27,60,0,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-18
0.844826388888889,0.849026875901876,0.8949999999999999,whisper,54,27,27,1,21,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.5598958333333334,0.5364994033744034,0.559375,whisper,54,27,27,1,21,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.5912152777777777,0.6617138417138417,0.8287500000000001,whisper,54,27,27,1,21,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.6906597222222222,0.7021379315129316,0.7568750000000001,whisper,54,27,27,1,21,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.5198263888888889,0.1626282051282051,0.20875000000000002,whisper,54,27,27,1,21,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.685763888888889,0.7141122766122766,0.829375,whisper,54,27,27,1,21,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.6216666666666666,0.603301073926074,0.62375,whisper,54,27,27,1,21,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.6295138888888888,0.5751474913974914,0.55625,whisper,54,27,27,1,21,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
0.5867708333333334,0.5937163530913532,0.659375,whisper,54,27,27,1,21,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.6143402777777778,0.611600135975136,0.6525,whisper,54,27,27,1,21,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7262847222222222,0.7385678904428904,0.801875,whisper,54,27,27,1,21,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.8936805555555556,0.9084240065490066,0.978125,whisper,54,27,27,2,13,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.5848958333333334,0.5867214729714729,0.625,whisper,54,27,27,2,13,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.6314236111111111,0.7191674297924299,0.9175,whisper,54,27,27,2,13,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.6769444444444443,0.7212164918414918,0.8125,whisper,54,27,27,2,13,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.5418055555555557,0.6657249000999,0.9375000000000001,whisper,54,27,27,2,13,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.6944444444444444,0.7427037545787545,0.8400000000000001,whisper,54,27,27,2,13,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.6575694444444444,0.6490288877788878,0.661875,whisper,54,27,27,2,13,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.6359722222222222,0.6139060245310245,0.6068749999999999,whisper,54,27,27,2,13,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
0.6579861111111112,0.6826064213564214,0.746875,whisper,54,27,27,2,13,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.6454166666666667,0.6610869685869686,0.69875,whisper,54,27,27,2,13,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7124305555555557,0.7367203629703629,0.7993750000000001,whisper,54,27,27,2,13,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.8815277777777778,0.8931096681096682,0.978125,whisper,54,27,27,4,6,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.7036805555555555,0.7023679098679099,0.7393750000000001,whisper,54,27,27,4,6,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.7247916666666666,0.7664297508047508,0.908125,whisper,54,27,27,4,6,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.757986111111111,0.7765566378066378,0.85,whisper,54,27,27,4,6,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.5249999999999999,0.08045787545787546,0.07812500000000001,whisper,54,27,27,4,6,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.7334722222222222,0.7513156981906982,0.81875,whisper,54,27,27,4,6,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.625625,0.6081691919191918,0.63625,whisper,54,27,27,4,6,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.6995138888888889,0.6602725746475746,0.65,whisper,54,27,27,4,6,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
0.7065277777777778,0.7235656010656011,0.7949999999999999,whisper,54,27,27,4,6,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.7257638888888891,0.7105366161616161,0.7356249999999999,whisper,54,27,27,4,6,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7782291666666666,0.7748264235764235,0.80625,whisper,54,27,27,4,6,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.9025,0.9175916444666445,0.98375,whisper,54,27,27,6,4,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.6179166666666667,0.621983016983017,0.6599999999999999,whisper,54,27,27,6,4,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.6747916666666667,0.7403026140526141,0.8912499999999999,whisper,54,27,27,6,4,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.7071875,0.7359926184926184,0.8212499999999999,whisper,54,27,27,6,4,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.5328819444444444,0.6678717116217114,0.96,whisper,54,27,27,6,4,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.787673611111111,0.8065680153180153,0.8637499999999999,whisper,54,27,27,6,4,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.6714930555555555,0.6709294871794872,0.6993750000000001,whisper,54,27,27,6,4,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.7041666666666666,0.6867694805194806,0.6699999999999999,whisper,54,27,27,6,4,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
0.7022916666666665,0.71939054001554,0.778125,whisper,54,27,27,6,4,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.7047222222222222,0.716334151959152,0.755625,whisper,54,27,27,6,4,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7855902777777778,0.7961454517704518,0.84,whisper,54,27,27,6,4,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.9318055555555556,0.9438209013209014,1.0,whisper,54,27,27,8,3,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.6560416666666666,0.6556737706737706,0.6825,whisper,54,27,27,8,3,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.7646180555555555,0.8022627372627373,0.9025,whisper,54,27,27,8,3,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.7362847222222222,0.7647423409923408,0.8406249999999998,whisper,54,27,27,8,3,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.5171874999999999,0.632332251082251,0.9125000000000001,whisper,54,27,27,8,3,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.77625,0.796029526029526,0.8443749999999999,whisper,54,27,27,8,3,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.6821875,0.6719787851037851,0.69625,whisper,54,27,27,8,3,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.7008333333333333,0.6693479437229437,0.6599999999999999,whisper,54,27,27,8,3,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
0.7339236111111112,0.7397302003552003,0.77,whisper,54,27,27,8,3,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.7019097222222223,0.7141226828726828,0.754375,whisper,54,27,27,8,3,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7673958333333334,0.7830862887112886,0.826875,whisper,54,27,27,8,3,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.9166319444444444,0.9245815295815295,0.981875,whisper,54,27,27,10,2,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.6118402777777778,0.6105733849483849,0.65,whisper,54,27,27,10,2,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.673125,0.7266243478743477,0.88125,whisper,54,27,27,10,2,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.703125,0.7125158175158175,0.756875,whisper,54,27,27,10,2,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.49722222222222223,0.11897435897435896,0.18125,whisper,54,27,27,10,2,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.7766666666666666,0.7886716061716061,0.8531249999999999,whisper,54,27,27,10,2,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.7019791666666666,0.6873015873015873,0.700625,whisper,54,27,27,10,2,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.7117013888888888,0.6703670634920634,0.643125,whisper,54,27,27,10,2,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
0.7620138888888889,0.7682934426684427,0.8175,whisper,54,27,27,10,2,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.7150347222222223,0.7020156926406926,0.736875,whisper,54,27,27,10,2,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7477777777777778,0.7446444527694527,0.75625,whisper,54,27,27,10,2,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.8790972222222222,0.8856624625374625,0.9337500000000001,whisper,54,27,27,1,21,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.6423263888888888,0.6179225635475635,0.65125,whisper,54,27,27,1,21,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.6585416666666666,0.729318043068043,0.9275,whisper,54,27,27,1,21,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.6512847222222222,0.6522553835053835,0.7112499999999999,whisper,54,27,27,1,21,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.5184027777777778,0.24265338827838823,0.328125,whisper,54,27,27,1,21,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.6631597222222222,0.7099456099456098,0.8518749999999999,whisper,54,27,27,1,21,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.6163888888888889,0.5965399877899877,0.620625,whisper,54,27,27,1,21,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.6397222222222222,0.5832530663780664,0.555,whisper,54,27,27,1,21,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
0.6369097222222222,0.6592250804750804,0.75,whisper,54,27,27,1,21,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.6579166666666666,0.6514894827394828,0.6825,whisper,54,27,27,1,21,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7251736111111111,0.7377716727716728,0.8093749999999998,whisper,54,27,27,1,21,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.8877083333333333,0.9006755744255744,0.95625,whisper,54,27,27,2,13,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.5819097222222223,0.5975383644133644,0.64375,whisper,54,27,27,2,13,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.717048611111111,0.7672718947718947,0.903125,whisper,54,27,27,2,13,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.7326041666666666,0.7662902375402375,0.855,whisper,54,27,27,2,13,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.5166666666666666,0.6190972222222222,0.8899999999999999,whisper,54,27,27,2,13,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.7174652777777777,0.7595994283494283,0.87125,whisper,54,27,27,2,13,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.5835763888888889,0.592345362970363,0.620625,whisper,54,27,27,2,13,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.6590972222222222,0.6404113247863248,0.638125,whisper,54,27,27,2,13,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
0.6951736111111111,0.7261785436785436,0.8075000000000001,whisper,54,27,27,2,13,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.6206944444444444,0.643443154068154,0.691875,whisper,54,27,27,2,13,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7182638888888889,0.7422895854145855,0.805625,whisper,54,27,27,2,13,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.8909027777777778,0.8987180180930181,0.95625,whisper,54,27,27,4,6,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.6413888888888889,0.6365014152514152,0.6824999999999999,whisper,54,27,27,4,6,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.6950347222222223,0.7208390220890221,0.819375,whisper,54,27,27,4,6,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.7295833333333333,0.7481376262626264,0.8268749999999999,whisper,54,27,27,4,6,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.5083333333333333,0.10399267399267398,0.14687500000000003,whisper,54,27,27,4,6,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.7390972222222222,0.7568616799866799,0.8275,whisper,54,27,27,4,6,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.6705902777777779,0.6643984487734488,0.694375,whisper,54,27,27,4,6,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.6991666666666667,0.6699469974469974,0.6525000000000001,whisper,54,27,27,4,6,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
0.6929861111111111,0.7100913669663669,0.79,whisper,54,27,27,4,6,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.7068402777777778,0.6873620129870129,0.7112499999999999,whisper,54,27,27,4,6,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7503125,0.7488082056832057,0.7875,whisper,54,27,27,4,6,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.9242708333333334,0.9346103896103896,0.9849999999999999,whisper,54,27,27,6,4,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.6764583333333334,0.6758671883671883,0.69375,whisper,54,27,27,6,4,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.7427777777777776,0.7887723387723389,0.9193749999999999,whisper,54,27,27,6,4,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.7617708333333333,0.7999209817959818,0.9075,whisper,54,27,27,6,4,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.5222222222222221,0.6180059523809522,0.8600000000000001,whisper,54,27,27,6,4,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.7502777777777778,0.7758118964368965,0.85875,whisper,54,27,27,6,4,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.6840277777777777,0.6929879148629149,0.715625,whisper,54,27,27,6,4,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.7299652777777776,0.7039799783549784,0.6868749999999999,whisper,54,27,27,6,4,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
0.7620138888888889,0.7729983904983905,0.808125,whisper,54,27,27,6,4,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.6959375,0.7061859668109667,0.73375,whisper,54,27,27,6,4,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7353125,0.7427742396492396,0.7693749999999999,whisper,54,27,27,6,4,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.931701388888889,0.9403102453102454,0.996875,whisper,54,27,27,8,3,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.6876388888888889,0.6865978465978466,0.7074999999999999,whisper,54,27,27,8,3,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
