filename,spectral_centroid,zero_crossings,spectral_rolloff,chroma_stft,rms,mel_spec,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,label
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_11.wav,5263.140188720718,0.4322509765625,8048.6328125,0.56801438331604,33.172420501708984,0.07272471487522125,-184.4548797607422,-31.75887107849121,0.5491259098052979,36.43088912963867,-8.913533210754395,13.604753494262695,-3.31929612159729,7.526699542999268,-7.695785045623779,8.58349609375,-5.984564781188965,0.6949343085289001,-4.755579471588135,0.2771589159965515,-4.408662796020508,3.6930572986602783,-5.506608963012695,3.6972482204437256,-3.8241589069366455,2.01767635345459,-3.865389823913574,3.575829029083252,-4.162578582763672,1.5233439207077026,-4.489779472351074,0.9084960222244263,-4.185312271118164,0.8538556694984436,-1.4392493963241577,3.675440788269043,-0.6838238835334778,5.542224884033203,-1.1514546871185303,1.4931548833847046,-6.570199489593506,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_12.wav,5251.883037945226,0.4249945746527778,8129.182942708333,0.5474397540092468,32.43621063232422,0.08343423157930374,-179.56924438476562,-29.950666427612305,3.717318534851074,39.175479888916016,-7.603084087371826,12.735283851623535,-3.3240251541137695,6.928743839263916,-3.8991026878356934,6.093114852905273,-6.451394557952881,0.4739387035369873,-4.534111976623535,2.618823528289795,-6.907471179962158,5.456754207611084,-7.230371475219727,5.197422504425049,-5.264316082000732,2.8422653675079346,-4.1564154624938965,2.496166467666626,-3.2498342990875244,0.18768733739852905,-3.4082484245300293,1.1750606298446655,-2.7682735919952393,1.8765366077423096,-1.552268147468567,3.8432540893554688,-0.30058321356773376,5.376338481903076,-0.9820265769958496,0.4567117393016815,-6.3503499031066895,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_13.wav,4987.907343507362,0.3893410011574074,7832.3537190755205,0.5403515100479126,35.99893569946289,0.04830584675073624,-203.85662841796875,-14.165385246276855,2.2422566413879395,35.861480712890625,-8.004456520080566,14.23207950592041,-1.3291234970092773,5.513556957244873,-6.95036506652832,8.455400466918945,-7.3317341804504395,0.6969859004020691,-4.006746292114258,-0.5825682878494263,-4.309263229370117,2.0075490474700928,-3.6796998977661133,1.5587576627731323,-2.457502841949463,2.157257318496704,-5.272286891937256,3.664189338684082,-5.911468982696533,-1.0153021812438965,-4.532714366912842,1.0639936923980713,-3.7166385650634766,2.251093864440918,-0.5788010954856873,3.714994192123413,-1.313529372215271,5.978469371795654,-1.1581116914749146,2.1624467372894287,-6.236367702484131,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_14.wav,5164.900659009319,0.41820158781828703,8052.620442708333,0.5719703435897827,33.81644058227539,0.0629764273762703,-189.24020385742188,-27.42522430419922,-1.4891035556793213,36.7812385559082,-2.1291916370391846,13.617738723754883,-3.8481647968292236,7.37813663482666,-6.410439968109131,7.413827419281006,-4.203562259674072,-1.0026978254318237,-3.278223752975464,0.1479528248310089,-6.05866813659668,4.1864495277404785,-5.412387371063232,2.8522684574127197,-3.3388900756835938,1.189856767654419,-3.5945231914520264,2.714482545852661,-3.9684057235717773,-0.04771992191672325,-4.241348743438721,0.6140149235725403,-2.956141710281372,2.1175243854522705,-1.588875412940979,3.291684150695801,-0.37384703755378723,5.503982067108154,-0.9758939146995544,1.371710181236267,-6.002008438110352,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_15.wav,5204.249647088883,0.43537281177662035,7972.269694010417,0.5534402132034302,32.23347091674805,0.09407903254032135,-176.3440399169922,-36.90895080566406,1.239885926246643,43.893775939941406,-10.170845985412598,10.913432121276855,-2.706263780593872,7.551257133483887,-7.404139995574951,4.617079257965088,-2.3333685398101807,-3.0818049907684326,-4.280998706817627,1.3691123723983765,-6.694985866546631,5.838518142700195,-7.823101043701172,5.8584675788879395,-5.293676853179932,1.110778570175171,-1.998993158340454,2.792891502380371,-3.5377180576324463,-0.3969930112361908,-3.3284518718719482,0.5586947202682495,-2.068422317504883,2.1801178455352783,-1.4125418663024902,3.58858323097229,-0.45352426171302795,6.7256999015808105,-1.1948447227478027,1.2015104293823242,-6.426125526428223,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_16.wav,5305.17018400781,0.44340458622685186,8132.7219645182295,0.5299301147460938,33.07674026489258,0.08162903040647507,-182.37554931640625,-36.35236740112305,3.627685070037842,40.25083923339844,-8.999045372009277,13.90275764465332,-2.07631778717041,7.284342288970947,-4.417111873626709,3.774284839630127,-5.572239398956299,1.2933982610702515,-3.6053426265716553,2.9254109859466553,-7.674228191375732,5.84345817565918,-6.244406223297119,2.8134946823120117,-2.7524447441101074,2.7290761470794678,-3.3583695888519287,3.65773344039917,-3.5908477306365967,0.972357451915741,-2.628450632095337,0.2894063889980316,-2.2177555561065674,0.8256608247756958,-2.0119059085845947,3.7128236293792725,-0.6033401489257812,6.52180290222168,-1.6737751960754395,0.7159143090248108,-7.251644611358643,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_17.wav,5128.351107796393,0.4195014105902778,7904.1310628255205,0.5664635300636292,33.46770477294922,0.07057579606771469,-186.01377868652344,-28.464866638183594,-2.15108323097229,38.35477066040039,-9.911917686462402,14.626591682434082,-1.3011606931686401,6.104126453399658,-4.1691412925720215,6.628821849822998,-4.684130668640137,0.5452072620391846,-4.499002456665039,1.7996506690979004,-4.980490207672119,5.105584144592285,-5.956890106201172,4.328606128692627,-3.5177159309387207,3.5910232067108154,-4.109894752502441,2.187035322189331,-4.088878631591797,0.9468154907226562,-5.589389801025391,0.7360649108886719,-3.7146270275115967,1.8991535902023315,-1.2127606868743896,3.8101327419281006,-0.5947785377502441,4.928790092468262,-1.108362078666687,1.3748308420181274,-5.1958394050598145,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_18.wav,5130.789516588901,0.4258716724537037,7969.0297444661455,0.5601280927658081,32.127323150634766,0.0958322063088417,-175.63778686523438,-37.349212646484375,-6.746042728424072,42.42951583862305,-4.688648700714111,11.991179466247559,-2.1255249977111816,6.653428077697754,-4.8868794441223145,7.8587117195129395,-5.039865970611572,0.7601520419120789,-6.026147842407227,1.0577340126037598,-6.371743679046631,4.119299411773682,-5.838954448699951,4.037715911865234,-3.99959135055542,3.1279542446136475,-3.297131061553955,2.2695324420928955,-3.467165946960449,0.3065831661224365,-3.9229929447174072,1.4295194149017334,-3.425015449523926,1.3065218925476074,-2.442044258117676,3.999197006225586,-0.036633916199207306,5.442105293273926,-0.2883792519569397,0.38417723774909973,-6.295516014099121,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_19.wav,4997.9833934088465,0.3962085865162037,7750.059000651042,0.5738508701324463,34.294185638427734,0.06527520716190338,-191.25640869140625,-23.980817794799805,-2.9760279655456543,41.487037658691406,-8.35112476348877,14.857429504394531,-2.258467435836792,5.368485450744629,-3.235079526901245,8.178592681884766,-6.032059192657471,0.49898549914360046,-4.10352897644043,2.3233633041381836,-6.435770511627197,3.106168746948242,-3.9673354625701904,2.89739990234375,-3.154597043991089,3.251309394836426,-4.531661033630371,2.8190414905548096,-4.835314750671387,0.605964183807373,-3.002716064453125,0.3219519257545471,-2.450932025909424,2.7588586807250977,-1.5577964782714844,3.9471538066864014,-0.7776014804840088,5.954242706298828,-0.8298853635787964,2.3167710304260254,-4.962472438812256,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_20.wav,5096.862584532367,0.4194810655381944,7903.6326090494795,0.5228040814399719,33.896568298339844,0.08595315366983414,-187.01927185058594,-33.094520568847656,-3.1966328620910645,43.732566833496094,-8.0425386428833,14.06764030456543,-1.7561919689178467,7.375336647033691,-1.9908064603805542,5.60257625579834,-2.533433675765991,0.008611679077148438,-4.986493110656738,4.519609451293945,-8.737382888793945,6.08708381652832,-6.24753475189209,4.809670448303223,-2.3712220191955566,3.641238212585449,-3.0088422298431396,2.672684907913208,-2.994040012359619,1.0878962278366089,-4.558748722076416,0.5690747499465942,-3.3369061946868896,2.063941240310669,-0.9193869829177856,4.350879669189453,0.1909506469964981,5.804144859313965,-0.9118461608886719,1.2736284732818604,-5.318021297454834,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_21.wav,5105.896921485091,0.4130113389756944,7923.7701416015625,0.5517032146453857,32.855613708496094,0.07766653597354889,-182.44265747070312,-26.212026596069336,2.5085983276367188,41.863746643066406,-8.142550468444824,14.188331604003906,-2.2706987857818604,6.221966743469238,-4.426144123077393,6.055849552154541,-4.565944671630859,1.1259466409683228,-4.385823726654053,2.1854054927825928,-4.869600772857666,3.047285318374634,-5.4532952308654785,5.596825122833252,-3.9813218116760254,3.378725290298462,-3.7601211071014404,1.9159640073776245,-4.163759231567383,0.09002120047807693,-4.151368141174316,1.7027816772460938,-3.105870008468628,1.6705701351165771,-0.4492347836494446,4.118251323699951,0.43142640590667725,5.6409382820129395,-0.274311363697052,1.7702062129974365,-6.259345054626465,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_22.wav,5331.060077933538,0.4413768627025463,8162.6291910807295,0.5741274952888489,34.37213897705078,0.06539736688137054,-191.5397186279297,-34.644229888916016,2.008866310119629,37.18021774291992,-4.140222549438477,16.590381622314453,-2.86611270904541,7.095272541046143,-4.872613906860352,8.611504554748535,-4.192416667938232,1.1667990684509277,-4.934725284576416,4.052201271057129,-4.765679359436035,4.743069171905518,-4.652639389038086,4.859401226043701,-2.7820017337799072,3.53428316116333,-2.8016250133514404,3.273294687271118,-4.044000148773193,1.6037348508834839,-3.370976448059082,1.9802329540252686,-1.7547850608825684,1.9848031997680664,-1.490811824798584,3.5192668437957764,0.9270634651184082,5.985538959503174,-1.2357072830200195,1.517243504524231,-5.949052810668945,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_23.wav,5126.489784831459,0.41470902054398145,7948.443603515625,0.5679845213890076,32.39929962158203,0.07671026885509491,-179.44161987304688,-27.022579193115234,1.4790855646133423,40.923614501953125,-7.433051109313965,12.958014488220215,-2.853637218475342,6.692465305328369,-6.00440788269043,7.830952167510986,-4.565857887268066,0.5129799842834473,-2.995556354522705,2.7521374225616455,-5.937407493591309,4.020233631134033,-6.605487823486328,4.9811859130859375,-3.4132344722747803,1.5691404342651367,-3.742576837539673,1.591077208518982,-3.9276139736175537,1.2585694789886475,-4.316701412200928,2.0730173587799072,-2.578334093093872,1.74202299118042,-0.876349687576294,3.8120057582855225,1.0705560445785522,5.491812229156494,-0.23659592866897583,2.063718318939209,-6.455821514129639,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_24.wav,5130.124959365135,0.42050962094907407,7928.3559163411455,0.5496419072151184,31.011537551879883,0.11427381634712219,-168.09080505371094,-36.464595794677734,-3.842766046524048,43.74541473388672,-6.135809898376465,12.421506881713867,-2.131361484527588,6.80849552154541,-7.129641056060791,7.520235538482666,-6.761051654815674,-0.9675044417381287,-4.227218151092529,1.8899260759353638,-5.404864311218262,3.2960402965545654,-7.025819778442383,3.7305212020874023,-4.013119220733643,2.578467845916748,-3.353703498840332,2.2068071365356445,-4.726849555969238,0.13690127432346344,-5.215587139129639,1.1299515962600708,-3.2548329830169678,2.226984739303589,-1.6818865537643433,5.391214370727539,-0.3376847505569458,5.756843090057373,-0.6986235976219177,1.3958758115768433,-5.888258934020996,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_25.wav,5173.156673928725,0.42531557436342593,8027.8472900390625,0.5471633076667786,33.17652893066406,0.07842478901147842,-183.77134704589844,-31.462936401367188,-4.008443832397461,38.360992431640625,-3.081857681274414,15.785599708557129,-2.6107568740844727,7.074963569641113,-4.725046157836914,9.181510925292969,-5.918735027313232,0.8913795948028564,-4.696152687072754,2.788106679916382,-5.2128071784973145,5.847676753997803,-5.626524925231934,4.574990272521973,-4.551459312438965,3.182440757751465,-4.246791362762451,3.407323122024536,-3.017610788345337,2.3869588375091553,-4.039371013641357,1.9862996339797974,-3.9059228897094727,1.6100972890853882,-0.9411348700523376,3.9733903408050537,0.5148620009422302,5.892423152923584,-1.5449851751327515,0.049647942185401917,-6.511099338531494,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_26.wav,5181.036951341089,0.4150955765335648,7964.8427327473955,0.5391815304756165,32.38896179199219,0.09408441931009293,-177.68019104003906,-34.52678680419922,-1.2579009532928467,41.67976760864258,-8.099442481994629,11.301156044006348,-2.826965570449829,7.305514812469482,-3.9837985038757324,9.349518775939941,-4.55551815032959,1.5598928928375244,-2.671696424484253,1.362496018409729,-4.1718316078186035,4.598626613616943,-4.873293399810791,5.219323635101318,-4.923928737640381,3.580003499984741,-3.8819990158081055,3.2334885597229004,-2.652902841567993,1.0898725986480713,-2.91770076751709,0.5812742114067078,-2.3345446586608887,1.7441352605819702,-1.7535954713821411,5.612557888031006,-0.09805760532617569,6.508623123168945,-1.0945779085159302,1.0503939390182495,-6.1781792640686035,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_27.wav,5160.235574242253,0.4231703016493056,8017.529296875,0.5762971043586731,31.632402420043945,0.10139425843954086,-172.66749572753906,-34.28941345214844,-0.7949509620666504,43.41122055053711,-5.799288272857666,12.074444770812988,-1.3428456783294678,7.090532302856445,-5.2285332679748535,7.040283203125,-3.7274017333984375,-0.33996903896331787,-3.730982542037964,1.9242850542068481,-5.943418025970459,5.448410987854004,-6.996262073516846,5.437798023223877,-3.88511323928833,3.637380361557007,-4.428562164306641,2.873828649520874,-3.80566143989563,0.3064001798629761,-3.131181240081787,1.0567666292190552,-3.4285128116607666,1.9433562755584717,-1.028138279914856,4.210740089416504,0.7693972587585449,6.275618553161621,-0.8352043628692627,1.2242239713668823,-6.600988388061523,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_28.wav,5230.374763208832,0.43632902922453703,8072.3093668619795,0.5748499035835266,32.23990249633789,0.08846830576658249,-176.87066650390625,-37.05561065673828,-1.0033539533615112,40.788475036621094,-6.136598587036133,13.898656845092773,-3.6364517211914062,6.060950756072998,-4.518383979797363,7.736644744873047,-5.197858810424805,1.3728718757629395,-4.128814220428467,2.8304076194763184,-6.138736724853516,4.76043176651001,-6.18077278137207,4.860946178436279,-4.5910964012146,2.110955238342285,-3.8728699684143066,1.253413200378418,-3.679372787475586,0.7493823170661926,-3.3987808227539062,0.7892265319824219,-2.6601028442382812,2.3394429683685303,-1.3282195329666138,4.85544490814209,0.7319455146789551,5.432244300842285,-0.7159066200256348,0.7771430611610413,-6.286657333374023,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_29.wav,5214.900187183089,0.4348212348090278,8016.5822347005205,0.5770639777183533,31.531431198120117,0.08559008687734604,-173.2294158935547,-34.56610870361328,-0.5487063527107239,41.40669250488281,-5.738278865814209,11.535097122192383,-3.611102819442749,8.885575294494629,-6.067972660064697,4.893505096435547,-4.663699626922607,-0.4155023396015167,-3.85056734085083,3.4240543842315674,-7.628157615661621,5.577028274536133,-6.558302879333496,3.765098810195923,-4.279758930206299,1.4897345304489136,-4.0401082038879395,0.3523293733596802,-3.8681867122650146,0.07466457784175873,-3.595254898071289,0.728302538394928,-1.7712942361831665,1.4922674894332886,-1.3908276557922363,4.283651828765869,0.8287163972854614,5.696650981903076,-0.07955092191696167,0.648213267326355,-6.045535564422607,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_30.wav,5238.423575541848,0.44252296730324076,8044.346110026042,0.5735673308372498,32.93233871459961,0.08434619009494781,-181.2451934814453,-36.31705856323242,0.7715355753898621,42.094024658203125,-6.384464263916016,11.688133239746094,-2.665600061416626,8.492718696594238,-5.97650146484375,6.689237594604492,-2.913189649581909,-1.662917137145996,-5.881754398345947,2.396184206008911,-5.622698783874512,3.7316055297851562,-6.522370338439941,4.735379695892334,-5.344717979431152,1.9885953664779663,-3.545240640640259,3.103781223297119,-4.275169849395752,1.1592649221420288,-3.7931461334228516,2.1521036624908447,-2.02660870552063,2.3760836124420166,-1.4603277444839478,4.305981636047363,1.0751488208770752,5.142642498016357,-1.3175606727600098,0.6708069443702698,-6.442378997802734,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_31.wav,5124.375502245043,0.41945167824074076,7947.446695963542,0.5798560976982117,33.6413459777832,0.06950286030769348,-187.5105438232422,-28.659605026245117,-6.7914581298828125,35.44387435913086,-3.238635301589966,15.87191390991211,-7.534572601318359,6.953200817108154,-4.360389709472656,7.469589710235596,-4.931662559509277,1.0919146537780762,-5.790511131286621,1.6544451713562012,-5.977323055267334,3.9132049083709717,-4.438328266143799,4.744183540344238,-2.5290465354919434,2.5832841396331787,-3.909912347793579,2.2376482486724854,-4.033009052276611,2.0139174461364746,-4.15106201171875,1.870943307876587,-3.3174493312835693,2.986973762512207,-2.254694938659668,4.039525508880615,0.5072513818740845,6.466365337371826,-0.7261755466461182,1.6709380149841309,-6.605424880981445,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_32.wav,5180.388087805791,0.4205616138599537,8087.113444010417,0.5564166307449341,34.481773376464844,0.07174091786146164,-192.27676391601562,-28.06705093383789,-2.919278383255005,36.11058807373047,-3.494429111480713,13.377168655395508,-4.42906379699707,5.713260173797607,-4.340152263641357,7.547069072723389,-3.202979803085327,-1.121221899986267,-4.250936508178711,2.911355495452881,-7.796497344970703,5.674127578735352,-7.122152328491211,4.874591827392578,-4.699893474578857,2.027451753616333,-3.4633429050445557,3.037822961807251,-3.4174556732177734,0.5925875902175903,-3.33866548538208,0.944536566734314,-3.083300828933716,2.02236008644104,-0.8094797730445862,4.43903923034668,0.5436587333679199,6.672266006469727,-0.9910643696784973,0.8568441867828369,-7.198960304260254,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_33.wav,5103.916248787242,0.42249665436921297,8004.270426432292,0.6020228266716003,34.543487548828125,0.054407861083745956,-193.4861297607422,-27.88789176940918,-4.359375953674316,38.98264694213867,-4.494166851043701,11.109289169311523,-2.903672218322754,7.771014213562012,-4.305769920349121,6.988485813140869,-3.768638849258423,-0.8296177983283997,-3.4510691165924072,0.5328829884529114,-5.264318943023682,3.9582650661468506,-5.84144926071167,4.9872307777404785,-4.328172206878662,4.104588031768799,-4.977233409881592,3.3044726848602295,-3.4415934085845947,2.913862943649292,-3.5486650466918945,2.259296178817749,-3.891188144683838,2.3179850578308105,-1.4286837577819824,4.077962398529053,0.8990129828453064,5.471932888031006,-1.0023361444473267,0.9908444881439209,-6.330789089202881,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_34.wav,5292.115220652847,0.4321560329861111,8192.835489908854,0.5626472234725952,34.36682891845703,0.07085007429122925,-190.68817138671875,-34.21886444091797,1.3865082263946533,38.70096969604492,-3.9762463569641113,12.683060646057129,-2.896566867828369,6.799117565155029,-3.104316473007202,6.760453224182129,-5.884745121002197,1.9839866161346436,-5.575298309326172,2.1690785884857178,-4.855255126953125,4.563337326049805,-5.23650598526001,5.920516490936279,-3.5629072189331055,3.2196505069732666,-4.427042484283447,2.729707956314087,-3.667783498764038,0.7895030379295349,-3.77471923828125,2.4737508296966553,-2.2729320526123047,1.833299160003662,-1.0200799703598022,4.267693519592285,0.9643099904060364,6.458128929138184,-0.28328773379325867,0.42333418130874634,-6.082851886749268,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_35.wav,5146.197140576234,0.4170125325520833,7919.6828206380205,0.5661972165107727,34.595699310302734,0.06135019287467003,-193.30410766601562,-27.614906311035156,-1.2543189525604248,38.35273361206055,-7.103945255279541,15.747528076171875,-5.175915718078613,6.73350191116333,-4.412207126617432,7.060638904571533,-6.375470161437988,0.9440525770187378,-4.5709662437438965,1.6979635953903198,-7.173382759094238,3.677018165588379,-5.878142833709717,4.433284282684326,-4.211098670959473,3.635258674621582,-3.113142967224121,2.7622358798980713,-3.9305851459503174,1.66864013671875,-3.5050134658813477,1.8147932291030884,-3.4034833908081055,2.254354953765869,-2.068918466567993,3.467099905014038,-0.05591852590441704,5.249468803405762,-1.3405696153640747,1.2677452564239502,-6.335056304931641,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_36.wav,5241.377892412349,0.43672236689814814,8037.4176025390625,0.5814511179924011,32.83411407470703,0.07450906187295914,-181.77879333496094,-31.24606704711914,0.43738797307014465,37.07368469238281,-8.64346981048584,13.624113082885742,-6.522800922393799,8.377521514892578,-5.828276634216309,4.78940486907959,-6.861346244812012,2.242466449737549,-5.331405162811279,2.866738796234131,-5.926894664764404,5.309731483459473,-6.302730560302734,5.047800540924072,-4.776446342468262,2.794530153274536,-2.991668701171875,2.815460205078125,-3.3207950592041016,0.1368413120508194,-4.36848258972168,0.9103752374649048,-3.7506191730499268,1.388048529624939,-2.067457914352417,3.647130250930786,-0.3844597339630127,4.738552093505859,-0.9062362313270569,1.058154821395874,-6.218480587005615,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_37.wav,5304.575000288304,0.4425365306712963,8137.5071207682295,0.5698431730270386,33.72596740722656,0.07304032891988754,-185.7689208984375,-41.856075286865234,-3.1642191410064697,40.01258850097656,-8.202180862426758,13.578045845031738,-1.2490590810775757,8.487105369567871,-5.024683475494385,6.7334065437316895,-4.768308162689209,-0.9538305997848511,-2.9607131481170654,2.4100325107574463,-7.071927547454834,5.695422172546387,-7.535689830780029,6.001888751983643,-5.110833644866943,3.9071786403656006,-3.43231463432312,4.6174798011779785,-2.8661844730377197,0.5420178771018982,-3.2147719860076904,1.7337629795074463,-2.7770771980285645,1.7023335695266724,-1.28701651096344,4.306741714477539,0.2011098563671112,5.618426322937012,-1.3289138078689575,0.4977968633174896,-7.038822650909424,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_38.wav,5223.467957297417,0.42661087601273145,7960.406494140625,0.5610637068748474,34.341514587402344,0.0724165290594101,-189.6422119140625,-36.518959045410156,-3.643805503845215,39.15571594238281,-8.057839393615723,17.193239212036133,-2.7678446769714355,8.269343376159668,-3.5218002796173096,7.057912349700928,-4.015042304992676,2.011861801147461,-4.28137731552124,2.602550983428955,-5.659216403961182,5.756198883056641,-5.044479846954346,5.851665496826172,-5.131194114685059,4.683067321777344,-4.480955123901367,2.7580809593200684,-2.803332805633545,1.1689344644546509,-3.210444211959839,1.2317694425582886,-3.7110681533813477,2.990349292755127,-2.2233169078826904,4.721746921539307,0.5852897763252258,6.425488471984863,-0.3128568232059479,1.8766038417816162,-6.682272434234619,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_39.wav,5281.448256019658,0.4395186812789352,7946.250406901042,0.542328953742981,34.09016036987305,0.07998956739902496,-188.3865203857422,-36.27045440673828,1.0749162435531616,38.87430191040039,-9.653125762939453,16.420278549194336,-6.487156391143799,9.390586853027344,-4.878222465515137,6.816271781921387,-2.5466690063476562,-0.3230774402618408,-3.7094945907592773,3.6192147731781006,-6.747005939483643,5.28687047958374,-4.916416168212891,4.673026084899902,-4.88346529006958,3.896064519882202,-3.848662853240967,2.355790138244629,-2.8948333263397217,1.5024789571762085,-4.015277862548828,1.1004376411437988,-2.8327524662017822,2.4882218837738037,-1.7328821420669556,4.239480972290039,0.7893916964530945,5.66082763671875,-1.522705316543579,1.7399232387542725,-6.347309112548828,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_40.wav,5181.298868979635,0.42613841869212965,7817.350260416667,0.5576845407485962,32.36924362182617,0.08378065377473831,-178.25299072265625,-34.727420806884766,-3.877606153488159,39.44541549682617,-7.898153781890869,14.865570068359375,-7.711589336395264,8.881891250610352,-5.818215847015381,5.852633953094482,-1.8870735168457031,0.05953308567404747,-4.014098167419434,2.708976984024048,-6.474027156829834,4.450032711029053,-6.074923038482666,4.672533988952637,-4.096828937530518,2.339695930480957,-2.7794342041015625,1.1443794965744019,-2.985678195953369,1.3659675121307373,-3.6131694316864014,1.29575777053833,-3.2400853633880615,1.4489343166351318,-1.201021671295166,3.9694509506225586,0.10204637795686722,5.49851131439209,-1.082764983177185,1.3033777475357056,-5.421197414398193,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_41.wav,5228.363670100966,0.422607421875,7998.8372802734375,0.5371209979057312,34.39915466308594,0.067991241812706,-191.00155639648438,-31.982738494873047,3.257158041000366,41.05788040161133,-7.647700786590576,12.52125358581543,-5.065715789794922,8.136727333068848,-7.418447971343994,5.877849578857422,-2.8655033111572266,-0.5587206482887268,-3.9398372173309326,2.686319351196289,-5.828421592712402,5.16883659362793,-6.845604419708252,4.104065895080566,-3.905518054962158,1.2006723880767822,-3.704728126525879,2.4678258895874023,-3.3148131370544434,1.358485460281372,-4.526791572570801,0.1370016485452652,-2.755850315093994,1.487287163734436,-0.90792316198349,4.484273910522461,0.7381832599639893,5.203625679016113,-1.7002439498901367,1.1619244813919067,-6.231817722320557,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_42.wav,5253.435869770256,0.43529369212962965,8062.4399820963545,0.5758383870124817,35.537227630615234,0.05317427217960358,-199.5003662109375,-32.56291198730469,-1.226469874382019,35.675785064697266,-8.212443351745605,13.630011558532715,-7.13582706451416,4.763561725616455,-4.6645002365112305,2.6889729499816895,-5.751144886016846,-0.19884321093559265,-6.964150905609131,2.500288724899292,-6.604775428771973,3.5296223163604736,-8.253252029418945,3.2343173027038574,-5.019644260406494,1.1590161323547363,-5.522075653076172,1.3268746137619019,-4.318391799926758,0.437118798494339,-4.509868144989014,0.9561896324157715,-4.338589191436768,1.5387110710144043,-1.0362619161605835,2.9180171489715576,0.22736284136772156,4.676351547241211,-1.721077799797058,0.8962259888648987,-6.787859916687012,Far_miss
245768__felix-blume__hundreds-of-bats-screaming-and-coming-out-of-their-nest_43.wav,5326.069194561453,0.4477471245659722,8110.3912353515625,0.5535672307014465,32.55326843261719,0.07419493794441223,-180.7128143310547,-32.51810073852539,0.9790534377098083,30.97178840637207,-11.414814949035645,12.589961051940918,-10.446271896362305,4.015816688537598,-7.016268253326416,3.5221211910247803,-6.147964954376221,-2.3633813858032227,-7.364975452423096,1.4427812099456787,-8.565115928649902,1.9884772300720215,-8.15964412689209,1.3800702095031738,-5.868418216705322,-0.2049095332622528,-4.842313289642334,0.35653701424598694,-5.755631446838379,-0.7710772752761841,-6.116893768310547,0.19275619089603424,-4.2018656730651855,0.9488433599472046,-2.647193431854248,2.8192944526672363,-1.1652199029922485,3.768113374710083,-1.8768014907836914,0.8067896962165833,-7.918720245361328,Far_miss
